time,"[AWD] Датчик давления (bar)","[AWD] Заданная степень сцепления муфты (%)","[AWD] Заданный крутящий момент (N⋅m)","[AWD] Индикатор неисправности ()","[AWD] Кнопка Lock ()","[AWD] Напряжение питания (V)","[AWD] Напряжение сети (V)","[AWD] Обороты двигателя (rpm)","[AWD] Относительное положение педали акселератора (%)","[AWD] Скорость автомобиля (km/h)","[AWD] Скорость заднего левого колеса (km/h)","[AWD] Скорость заднего правого колеса (km/h)","[AWD] Скорость переднего левого колеса (km/h)","[AWD] Скорость переднего правого колеса (km/h)","[AWD] Тепловыделение (℃)","[AWD] Угол поворота руля (°)","[ECM] Время впрыска Цилиндр # 1 (ms)","[ECM] Время впрыска Цилиндр # 2 (ms)","[ECM] Время впрыска Цилиндр # 3 (ms)","[ECM] Время впрыска Цилиндр # 4 (ms)","[ECM] Датчик кислорода 1 Блок 1 (V)","[ECM] Датчик кислорода 2 Блок 1 (V)","[ECM] Обороты двигателя (ХХ) (rpm)","[ECM] Скорость автомобиля (km/h)","[ECM] Температура всасываемого воздуха (℃)","[ECM] Температура масла в CVVT (℃)","[ECM] Температура охлаждающей жидкости (℃)","[TCM] Заданная передача ()","[TCM] Обороты двигателя (rpm)","[TCM] Относительное положение педали акселератора (%)","[TCM] Педаль тормоза ()","[TCM] Проскальзывание гидротрансформатора (rpm)","[TCM] Селектор D ()","[TCM] Селектор M ()","[TCM] Селектор N ()","[TCM] Селектор P ()","[TCM] Селектор R ()","[TCM] Скорость автомобиля (km/h)","[TCM] Скорость выходного вала (rpm)","[TCM] Скорость турбины гидротрансформатора (rpm)","[TCM] Текущая передача ()","[TCM] Температура АКПП (℃)","[TCM] Управление блокировкой гидротрансформатора ()","[TCM] Reverse ()","Атмосферное давление (абсолютное) (kPa)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 2 Блок 1 Напряжение (V)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (Неделя) (L)","Использовано топлива (общий) (L)","Использовано топлива (Сегодня) (L)","Кратковременная коррекция - Блок 1 (%)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Пройденный путь (km)","Пройденный путь (Неделя) (km)","Пройденный путь (общий) (km)","Пройденный путь (Сегодня) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Соотношение топливо/воздух ()","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (Неделя) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) (Сегодня) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива ($)","Стоимость топлива (Неделя) ($)","Стоимость топлива (общий) ($)","Стоимость топлива (Сегодня) ($)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
13:09:51.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.003370458096725381,16.751104,16.751104,3.113395,3.90625,,1.2873494188816224,5.0363656956774285,,850,0.8,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.003864345495117,8.003864345495117,7.336644749542277,,0,0.0034041626776926347,16.918615040000002,16.918615040000002,3.14452895,,,,,,0,
13:09:51.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.535,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-2.5,,
13:09:51.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,236.10000000000002,27,,,,
13:09:52.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:52.186,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:52.262,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.5450300000000001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:52.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,853,0,0,36.5,0,0,0,1,0,0,0,816.5,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:52.552,1.75,0,0,0,0,14.3,14.3,862,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:52.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.0036675069930707386,16.751401,16.751401,3.113692,3.90625,,1.2934075337940065,5.060066240127675,,854,0.9,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.004006255408076,8.004006255408076,7.337344623310499,,0,0.003704182063001446,16.91891501,16.91891501,3.14482892,,,,,,0,
13:09:52.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.54,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-3.5,,
13:09:52.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,239.7,27,,,,
13:09:52.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.025,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.093,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.5606599999999999,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,854,0,0,34.5,0,0,0,1,0,0,0,819.5,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.393,1.75,0,0,0,0,14.4,14.4,856,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,
13:09:53.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.0039913338005446355,16.751725000000004,16.751725000000004,3.114016,3.90625,,1.2949220625221025,5.065991376240235,,855,0.9,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.004161066222213,8.004161066222213,7.338108121966742,,0,0.004031247138550082,16.91924225,16.91924225,3.14515616,,,,,,0,
13:09:53.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.545,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-3,,
13:09:53.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,244.10000000000002,27,,,,
13:09:53.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.903,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:53.995,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.5450300000000001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:54.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,849,0,0,34,0,0,0,1,0,0,0,815,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:54.292,1.75,0,0,0,0,14.3,14.3,851,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:54.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.004287859274667736,16.752022000000004,16.752022000000004,3.114313,3.90625,,1.2918930050659108,5.054141104015113,,853,0.9,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.004302976135174,8.004302976135174,7.338807995734965,,0,0.004330737867414414,16.91954222,16.91954222,3.14545613,,,,,,0,
13:09:54.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.555,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-4,,
13:09:54.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,247.7,27,,,,
13:09:54.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:54.767,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:54.857,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.55545,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,848,0,0,33.75,0,0,0,1,0,0,0,814.25,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55.163,1.75,0,0,0,0,14.200000000000001,14.200000000000001,853,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,
13:09:55.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.00462522162181059,16.752359000000002,16.752359000000002,3.11465,3.90625,,1.2843203614254306,5.024515423452305,,848,0.8,,,0,209.28770500000002,209.28770500000002,42.436224,43.92156862745098,-0.54,0,,,8.004463998494321,8.004463998494321,7.3396021285965505,,0,0.004671473838028696,16.91988259,16.91988259,3.1457965,,,,,,0,
13:09:55.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.5750000000000001,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-4.5,,
13:09:55.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,252.2,27,,,,
13:09:55.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55.696,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57.75,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55.786,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.57108,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,848,0,0,32,0,0,0,1,0,0,0,816,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:56.094,1.75,0,0,0,0,14.4,14.4,850,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:56.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.004937146242966782,16.752671000000003,16.752671000000003,3.114962,3.125,,1.2873494188816224,5.0363656956774285,,850,0.8,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.004613075574602,8.004613075574602,7.340337349524782,,0,0.00498651770539645,16.92019771,16.92019771,3.14611162,,,,,,0,
13:09:56.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.5750000000000001,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-3.5,,
13:09:56.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,255.7,27,,,,
13:09:56.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:56.566,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57.75,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:56.656,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.57629,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:56.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,853,0,0,32.75,0,0,0,1,0,0,0,820.25,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:56.979,1.75,0,0,0,0,14.3,14.4,849,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:57.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,
13:09:57.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.005274035229877222,16.753008,16.753008,3.115299,3.125,,1.2888639476097186,5.04229083178999,,851,0.9,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.004774097933751,8.004774097933751,7.341131482386368,,0,0.005326775582175995,16.92053808,16.92053808,3.14645199,,,,,,0,
13:09:57.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.5750000000000001,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-4,,
13:09:57.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,260.2,27,,,,
13:09:57.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:57.497,,,,,,,,,,,,,,,,,,,,,,,850,,47.25,57.75,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:57.598,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.57629,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:57.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,843,0,0,36.5,0,0,0,1,0,0,0,806.5,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:57.909,1.75,0,0,0,0,14.200000000000001,14.200000000000001,850,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:58.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.005586096453615483,16.753320000000002,16.753320000000002,3.115611,3.125,,1.2903784763378148,5.048215967902553,,852,0.9,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.004923175014033,8.004923175014033,7.341866703314602,,0,0.005641957418151638,16.9208532,16.9208532,3.14676711,,,,,,0,
13:09:58.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.595,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-3.5,,
13:09:58.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,263.7,27,,,,
13:09:58.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:58.367,,,,,,,,,,,,,,,,,,,,,,,840,,47.25,57.75,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:58.435,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.5867100000000001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:58.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,847,0,0,36.75,0,0,0,1,0,0,0,810.25,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:58.735,1.75,0,0,0,0,14.200000000000001,14.200000000000001,840,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:58.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,
13:09:58.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.005896601093360208,16.753631000000002,16.753631000000002,3.115922,3.90625,,1.2843203614254306,5.024515423452305,,848,0.8,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.005071774283158,8.005071774283158,7.342599567765501,,0,0.00595556710429381,16.92116731,16.92116731,3.14708122,,,,,,0,
13:09:58.990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.595,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-4,,
13:09:59.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,268.1,27,,,,
13:09:59.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:59.244,,,,,,,,,,,,,,,,,,,,,,,840,,47.25,57.75,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:59.339,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.59192,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:59.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,854,0,0,37.25,0,0,0,1,0,0,0,816.75,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:59.634,1.75,0,0,0,0,14.3,14.3,843,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:59.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,-1.5625,0.006210385251808604,16.753945,16.753945,3.116236,3.125,,1.314875978514768,5.1440550445232365,,847,0.8,,,0,209.28770500000002,209.28770500000002,42.436224,43.92156862745098,-0.53,0,,,8.005221806985746,8.005221806985746,7.343339501648401,,0,0.0062724891043266905,16.92148445,16.92148445,3.14739836,,,,,,0,
13:09:59.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.605,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-3.5,,
13:09:59.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,271.6,27,,,,
13:09:59.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:00.107,,,,,,,,,,,,,,,,,,,,,,,840,,47.25,57.75,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:00.199,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.60755,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:00.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,856,0,0,32.25,0,0,0,1,0,0,0,823.75,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:00.518,1.75,0,0,0,0,14.3,14.3,853,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:00.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,
13:10:00.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.006548856123335686,16.754283,16.754283,3.116574,3.125,,1.2918930050659108,5.054141104015113,,853,0.9,,,0,209.28770500000002,209.28770500000002,42.436224,43.529411764705884,-0.54,0,,,8.00538330715605,8.00538330715605,7.344135990987322,,0,0.006614344684569042,16.92182583,16.92182583,3.14773974,,,,,,0,
13:10:00.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.62,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-3.5,,
13:10:00.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,276.1,27,,,,
13:10:00.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:01.067,,,,,,,,,,,,,,,,,,,,,,,840,,47.25,57.75,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:01.135,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.6231800000000001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:01.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,851,0,1,35.75,0,0,0,1,0,0,0,815.25,0,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:01.450,1.75,0,0,0,0,14,14.200000000000001,854,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:01.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,-1.5625,0.006867167205556627,16.754601,16.754601,3.116892,3.125,,1.3117711946221708,5.131908515492484,,845,0.8,,,0,209.28770500000002,209.28770500000002,42.436224,43.92156862745098,-0.53,0,,,8.00553525110326,8.00553525110326,7.344885350779561,,0,0.006935838877612194,16.92214701,16.92214701,3.1480609200000003,,,,,,0,
13:10:01.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.625,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,47,,,,-1.5,,
13:10:01.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,279.6,27,,,,
13:10:01.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:01.922,,,,,,,,,,,,,,,,,,,,,,,820,,47.25,57.75,62.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:02.011,,,,,,,,,,,,,,,,,4.096,4.096,4.096,4.096,-0.2,0.62839,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:02.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,805,0,1,97.25,0,0,0,0,1,0,0,707.75,-1,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
